SurveyYear,SalaryUSD,Country,PrimaryDatabase,YearsWithThisDatabase,EmploymentStatus,JobTitle,ManageStaff,YearsWithThisTypeOfJob,OtherPeopleOnYourTeam,Education,EmploymentSector,Gender,Salary_Cat
2017,102000.0,United States,Microsoft SQL Server,20,Full time employee,DBA,False,13,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,50000.0,United States,Microsoft SQL Server,1,Full time employee,DBA,False,0,1,Associates (2 years),Private business,Non-Legitimate answer,Tier 2
2017,95000.0,United States,Microsoft SQL Server,15,Full time employee,DBA,False,1,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,13500.0,Argentina,Microsoft SQL Server,2,Contractual work,DBA,False,2,1,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 1
2017,95000.0,United States,Microsoft SQL Server,20,Full time employee,Developer: T-SQL,False,20,More than 5,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,125000.0,United States,Microsoft SQL Server,10,Full time employee,DBA,False,25,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,124600.0,United States,Microsoft SQL Server,4,Full time employee,DBA,False,4,2,Masters,Private business,Non-Legitimate answer,Tier 3
2017,70000.0,Australia,Microsoft SQL Server,12,Full time employee,DBA,False,12,None,Masters,Private business,Non-Legitimate answer,Tier 2
2017,101000.0,United States,Microsoft SQL Server,17,Full time employee,DBA,True,6,1,Associates (2 years),Private business,Non-Legitimate answer,Tier 3
2017,49900.0,United States,Microsoft SQL Server,10,Full time employee,DBA,False,4,1,Bachelors (4 years),State/province government,Non-Legitimate answer,Tier 1
2017,77000.0,New Zealand,Microsoft SQL Server,12,Full time employee,Developer: T-SQL,False,7,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,75000.0,Canada,Microsoft SQL Server,18,Full time employee,DBA,False,10,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,115000.0,United States,Microsoft SQL Server,12,Full time employee,"Developer: App code (C#, JS, etc)",True,7,4,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,92000.0,United States,Microsoft SQL Server,6,Full time employee,Manager,True,2,More than 5,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,133500.0,United States,Microsoft SQL Server,20,Full time employee,DBA,False,20,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,142000.0,United States,Microsoft SQL Server,20,Full time employee,DBA,True,18,3,Masters,Private business,Non-Legitimate answer,Tier 3
2017,85000.0,Australia,Microsoft SQL Server,15,Full time employee,DBA,False,11,1,None (no degree completed),Private business,Non-Legitimate answer,Tier 2
2017,45000.0,Netherlands,Microsoft SQL Server,7,Full time employee,Engineer,False,8,1,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 1
2017,23000.0,Hungary,Microsoft SQL Server,10,Full time employee,DBA,False,1,3,Bachelors (4 years),State/province government,Non-Legitimate answer,Tier 1
2017,125000.0,United States,Microsoft SQL Server,20,Full time employee,Architect,False,4,None,None (no degree completed),Private business,Non-Legitimate answer,Tier 3
2017,91300.0,New Zealand,Microsoft SQL Server,18,Full time employee,Other,True,10,None,None (no degree completed),Private business,Non-Legitimate answer,Tier 2
2017,88000.0,United States,Microsoft SQL Server,3,Full time employee,DBA,False,3,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,100000.0,Australia,Microsoft SQL Server,8,Contractual work,"Developer: Business Intelligence (SSRS, PowerBI, etc)",True,1,3,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,62000.0,United States,Microsoft SQL Server,5,Full time employee,DBA,False,1,2,Masters,Private business,Non-Legitimate answer,Tier 2
2017,120000.0,United States,Microsoft SQL Server,16,Full time employee,DBA,False,16,3,Masters,Private business,Non-Legitimate answer,Tier 3
2017,131000.0,United States,Microsoft SQL Server,18,Full time employee,DBA,False,12,3,Masters,Private business,Non-Legitimate answer,Tier 3
2017,135000.0,United States,Microsoft SQL Server,15,Full time employee,Architect,True,10,None,None (no degree completed),Private business,Non-Legitimate answer,Tier 3
2017,100000.0,United Kingdom,Microsoft SQL Server,20,Contractual work,DBA,False,5,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,93000.0,Australia,Microsoft SQL Server,20,Full time employee,DBA,False,20,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,105000.0,United States,Microsoft SQL Server,5,Contractual work,"Developer: Business Intelligence (SSRS, PowerBI, etc)",False,5,More than 5,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,36000.0,Russia,Microsoft SQL Server,5,Full time employee,Architect,True,5,1,Masters,State/province government,Non-Legitimate answer,Tier 1
2017,75000.0,Australia,Microsoft SQL Server,4,Full time employee,Data Scientist,False,3,1,Masters,Private business,Non-Legitimate answer,Tier 2
2017,97000.0,United States,Microsoft SQL Server,15,Full time employee,DBA,False,9,1,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,74000.0,United States,Microsoft SQL Server,15,Full time employee,"Developer: App code (C#, JS, etc)",False,2,4,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,88000.0,Australia,Microsoft SQL Server,17,Full time employee,DBA,False,15,None,Masters,Private business,Non-Legitimate answer,Tier 2
2017,120000.0,United States,Microsoft SQL Server,26,Full time employee,DBA,False,19,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,85661.0,New Zealand,Microsoft SQL Server,16,Full time employee,DBA,False,1,None,None (no degree completed),Private business,Non-Legitimate answer,Tier 2
2017,75000.0,Australia,Microsoft SQL Server,18,Full time employee,DBA,True,8,5,Bachelors (4 years),State/province government,Non-Legitimate answer,Tier 2
2017,71000.0,Other,Microsoft SQL Server,4,Full time employee,Analyst,False,4,None,Bachelors (4 years),Local government,Non-Legitimate answer,Tier 2
2017,175000.0,United States,Microsoft SQL Server,17,Full time employee,Manager,True,3,None,Masters,Private business,Non-Legitimate answer,Tier 4
2017,103000.0,United States,Microsoft SQL Server,7,Full time employee,"Developer: Business Intelligence (SSRS, PowerBI, etc)",False,14,2,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,48000.0,Poland,Microsoft SQL Server,6,Full time employee,DBA,False,6,4,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 1
2017,74000.0,Canada,Microsoft SQL Server,15,Full time employee,Developer: T-SQL,True,2,None,Doctorate/PhD,Private business,Non-Legitimate answer,Tier 2
2017,105000.0,United States,Microsoft SQL Server,15,Contractual work,"Developer: Business Intelligence (SSRS, PowerBI, etc)",True,1,3,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,85000.0,United States,Microsoft SQL Server,10,Full time employee,"Developer: App code (C#, JS, etc)",False,10,None,Masters,Private business,Non-Legitimate answer,Tier 2
2017,115000.0,United States,Microsoft SQL Server,10,Full time employee,DBA,False,1,None,Masters,Private business,Non-Legitimate answer,Tier 3
2017,103000.0,United States,Microsoft SQL Server,18,Full time employee,DBA,False,10,None,Associates (2 years),Private business,Non-Legitimate answer,Tier 3
2017,112000.0,United States,Microsoft SQL Server,18,Full time employee,DBA,False,12,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,105000.0,United States,Microsoft SQL Server,15,Contractual work,DBA,True,2,None,Masters,Federal government,Non-Legitimate answer,Tier 3
2017,123000.0,United States,Microsoft SQL Server,17,Full time employee,DBA,True,15,None,Masters,Private business,Non-Legitimate answer,Tier 3
2017,68255.0,United Kingdom,Microsoft SQL Server,10,Full time employee,DBA,True,6,2,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,66000.0,United States,Microsoft SQL Server,6,Full time employee,DBA,False,6,None,Bachelors (4 years),State/province government,Non-Legitimate answer,Tier 2
2017,75000.0,Finland,Microsoft SQL Server,6,Full time employee,Architect,False,6,None,Masters,Private business,Non-Legitimate answer,Tier 2
2017,103000.0,United States,Microsoft SQL Server,20,Full time employee,DBA,False,10,5,Masters,Private business,Non-Legitimate answer,Tier 3
2017,88000.0,United States,Microsoft SQL Server,12,Full time employee,DBA,False,12,None,Associates (2 years),Private business,Non-Legitimate answer,Tier 2
2017,115000.0,United States,Microsoft SQL Server,13,Full time employee,Developer: T-SQL,False,11,2,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,60000.0,United States,Microsoft SQL Server,7,Full time employee,Developer: T-SQL,False,10,1,None (no degree completed),Private business,Non-Legitimate answer,Tier 2
2017,73724.0,New Zealand,Microsoft SQL Server,12,Full time employee,DBA,False,2,4,None (no degree completed),Private business,Non-Legitimate answer,Tier 2
2017,80000.0,United States,Microsoft SQL Server,8,Full time employee,DBA,False,1,3,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,100000.0,Australia,Microsoft SQL Server,15,Full time employee,DBA,False,10,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,142000.0,United States,Microsoft SQL Server,20,Contractual work,Developer: T-SQL,True,2,5,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,85000.0,United States,Microsoft SQL Server,20,Full time employee,DBA,True,17,1,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,110000.0,United States,Microsoft SQL Server,11,Full time employee,DBA,False,4,4,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,125000.0,United States,Microsoft SQL Server,20,Full time employee,DBA,False,20,5,Associates (2 years),Private business,Non-Legitimate answer,Tier 3
2017,26300.0,Mexico,Azure SQL DB,3,Contractual work,Developer: T-SQL,False,1,4,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 1
2017,17500.0,Poland,Microsoft SQL Server,2,Full time employee,Engineer,False,2,None,Masters,Private business,Non-Legitimate answer,Tier 1
2017,110000.0,United States,Microsoft SQL Server,6,Full time employee,DBA,True,1,None,None (no degree completed),Private business,Non-Legitimate answer,Tier 3
2017,85000.0,United States,Microsoft SQL Server,11,Full time employee,Engineer,False,4,2,Associates (2 years),Private business,Non-Legitimate answer,Tier 2
2017,72000.0,United States,Microsoft SQL Server,13,Full time employee,DBA,False,13,None,Bachelors (4 years),Student,Non-Legitimate answer,Tier 2
2017,83000.0,United States,Microsoft SQL Server,10,Full time employee,DBA,False,20,More than 5,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,151000.0,United States,Microsoft SQL Server,16,Full time employee,DBA,False,33,1,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 4
2017,100000.0,United States,Microsoft SQL Server,6,Full time employee,DBA,False,1,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,84000.0,United States,Microsoft SQL Server,5,Full time employee,DBA,False,1,None,Associates (2 years),Private business,Non-Legitimate answer,Tier 2
2017,108500.0,United States,Microsoft SQL Server,18,Full time employee,DBA,False,3,None,Masters,Private business,Non-Legitimate answer,Tier 3
2017,75000.0,United States,Microsoft SQL Server,10,Full time employee,DBA,True,10,2,Associates (2 years),Private business,Non-Legitimate answer,Tier 2
2017,90000.0,United States,Microsoft SQL Server,5,Full time employee,DBA,False,5,2,Masters,Local government,Non-Legitimate answer,Tier 2
2017,158000.0,New Zealand,Microsoft SQL Server,19,Contractual work,DBA,False,9,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 4
2017,93000.0,United States,Microsoft SQL Server,7,Full time employee,DBA,True,3,3,Masters,Private business,Non-Legitimate answer,Tier 2
2017,156000.0,United States,Microsoft SQL Server,18,Full time employee,Engineer,False,16,1,Masters,Private business,Non-Legitimate answer,Tier 4
2017,55000.0,United Kingdom,Microsoft SQL Server,6,Full time employee,"Developer: App code (C#, JS, etc)",False,3,2,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,70000.0,Austria,Microsoft SQL Server,6,Full time employee,"Developer: Business Intelligence (SSRS, PowerBI, etc)",False,4,None,Masters,Private business,Non-Legitimate answer,Tier 2
2017,27000.0,Mexico,Microsoft SQL Server,13,Full time employee,DBA,False,2,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 1
2017,125000.0,United States,Oracle,19,Full time employee,DBA,False,19,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,93125.0,United Kingdom,Microsoft SQL Server,14,Full time employee,DBA,False,1,2,None (no degree completed),Private business,Non-Legitimate answer,Tier 2
2017,67000.0,Canada,Microsoft SQL Server,8,Contractual work,DBA,False,9,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,145000.0,United States,Microsoft SQL Server,15,Full time employee,"Developer: Business Intelligence (SSRS, PowerBI, etc)",False,4,1,Masters,Private business,Non-Legitimate answer,Tier 3
2017,110000.0,United States,Microsoft SQL Server,10,Full time employee,Developer: T-SQL,True,1,1,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,130000.0,United States,Microsoft SQL Server,12,Full time employee,DBA,False,7,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,106000.0,United States,Microsoft SQL Server,5,Full time employee,DBA,False,5,1,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,60438.0,Canada,Microsoft SQL Server,10,Full time employee,Manager,True,4,None,Associates (2 years),Private business,Non-Legitimate answer,Tier 2
2017,65000.0,United States,Microsoft SQL Server,6,Full time employee,Developer: T-SQL,False,5,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 2
2017,103250.0,United States,Microsoft SQL Server,13,Full time employee,Developer: T-SQL,False,8,None,Associates (2 years),Private business,Non-Legitimate answer,Tier 3
2017,116000.0,United States,Microsoft SQL Server,16,Full time employee,DBA,False,16,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,110073.0,Australia,Microsoft SQL Server,23,Full time employee,Manager,True,10,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,36400.0,United Kingdom,Microsoft SQL Server,3,Full time employee,"Developer: Business Intelligence (SSRS, PowerBI, etc)",False,1,1,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 1
2017,112000.0,United States,Microsoft SQL Server,18,Full time employee,"Developer: Business Intelligence (SSRS, PowerBI, etc)",True,5,None,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,120000.0,United States,Microsoft SQL Server,11,Full time employee,DBA,True,6,5,Bachelors (4 years),Private business,Non-Legitimate answer,Tier 3
2017,92000.0,United States,Microsoft SQL Server,10,Full time employee,Developer: T-SQL,True,10,1,Associates (2 years),Private business,Non-Legitimate answer,Tier 2
